agency_cd	site_no	datetime	18601_00060_00003	18601_00060_00003_cd
5s	15s	20d	14n	10s
USGS	09066325	2001-07-21	68.0	A
USGS	09066325	2001-07-22	64.0	A
USGS	09066325	2001-07-23	61.0	A
USGS	09066325	2001-07-24	58.0	A
USGS	09066325	2001-07-25	57.0	A
USGS	09066325	2001-07-26	60.0	A
USGS	09066325	2001-07-27	58.0	A
USGS	09066325	2001-07-28	53.0	A
USGS	09066325	2001-07-29	49.0	A
USGS	09066325	2001-07-30	47.0	A
USGS	09066325	2001-07-31	52.0	A
USGS	09066325	2001-08-01	59.0	A
USGS	09066325	2001-08-02	68.0	A
USGS	09066325	2001-08-03	70.0	A
USGS	09066325	2001-08-04	72.0	A
USGS	09066325	2001-08-05	59.0	A
USGS	09066325	2001-08-06	57.0	A
USGS	09066325	2001-08-07	78.0	A
USGS	09066325	2001-08-08	71.0	A
USGS	09066325	2001-08-09	65.0	A
USGS	09066325	2001-08-10	59.0	A
USGS	09066325	2001-08-11	59.0	A
USGS	09066325	2001-08-12	50.0	A
USGS	09066325	2001-08-13	46.0	A
USGS	09066325	2001-08-14	52.0	A
USGS	09066325	2001-08-15	62.0	A
USGS	09066325	2001-08-16	59.0	A
USGS	09066325	2001-08-17	51.0	A
USGS	09066325	2001-08-18	45.0	A
USGS	09066325	2001-08-19	43.0	A
USGS	09066325	2001-08-20	43.0	A
USGS	09066325	2001-08-21	43.0	A
USGS	09066325	2001-08-22	48.0	A
USGS	09066325	2001-08-23	50.0	A
USGS	09066325	2001-08-24	42.0	A
USGS	09066325	2001-08-25	38.0	A
USGS	09066325	2001-08-26	35.0	A
USGS	09066325	2001-08-27	32.0	A
USGS	09066325	2001-08-28	30.0	A
USGS	09066325	2001-08-29	29.0	A
USGS	09066325	2001-08-30	28.0	A
USGS	09066325	2001-08-31	32.0	A
USGS	09066325	2001-09-01	30.0	A
USGS	09066325	2001-09-02	29.0	A
USGS	09066325	2001-09-03	27.0	A
USGS	09066325	2001-09-04	25.0	A
USGS	09066325	2001-09-05	25.0	A:e
USGS	09066325	2001-09-06	26.0	A:e
USGS	09066325	2001-09-07	36.0	A
USGS	09066325	2001-09-08	40.0	A
USGS	09066325	2001-09-09	38.0	A
USGS	09066325	2001-09-10	39.0	A
USGS	09066325	2001-09-11	34.0	A
USGS	09066325	2001-09-12	31.0	A
USGS	09066325	2001-09-13	31.0	A
USGS	09066325	2001-09-14	37.0	A
USGS	09066325	2001-09-15	32.0	A
USGS	09066325	2001-09-16	30.0	A
USGS	09066325	2001-09-17	39.0	A
USGS	09066325	2001-09-18	41.0	A
USGS	09066325	2001-09-19	36.0	A
USGS	09066325	2001-09-20	32.8	A:e
USGS	09066325	2001-09-21	30.9	A:e
USGS	09066325	2001-09-22	30.1	A:e
USGS	09066325	2001-09-23	28.5	A:e
USGS	09066325	2001-09-24	27.5	A:e
USGS	09066325	2001-09-25	26.5	A:e
USGS	09066325	2001-09-26	25.5	A:e
USGS	09066325	2001-09-27	24.4	A:e
USGS	09066325	2001-09-28	24.4	A:e
USGS	09066325	2001-09-29	23.2	A:e
USGS	09066325	2001-09-30	23.4	A:e
USGS	09066325	2001-10-01	25.6	A
USGS	09066325	2001-10-02	26.5	A
USGS	09066325	2001-10-03	26.9	A
USGS	09066325	2001-10-04	29.1	A
USGS	09066325	2001-10-05	23.8	A
USGS	09066325	2001-10-06	21.9	A
USGS	09066325	2001-10-07	22.0	A
USGS	09066325	2001-10-08	21.1	A
USGS	09066325	2001-10-09	25.4	A
USGS	09066325	2001-10-10	26.9	A
USGS	09066325	2001-10-11	25.2	A
USGS	09066325	2001-10-12	26.9	A
USGS	09066325	2001-10-13	25.9	A
USGS	09066325	2001-10-14	26.0	A
USGS	09066325	2001-10-15	26.0	A
USGS	09066325	2001-10-16	24.2	A
USGS	09066325	2001-10-17	24.6	A
USGS	09066325	2001-10-18	24.9	A
USGS	09066325	2001-10-19	23.8	A
USGS	09066325	2001-10-20	23.7	A
USGS	09066325	2001-10-21	23.5	A
USGS	09066325	2001-10-22	25.1	A
USGS	09066325	2001-10-23	25.0	A
USGS	09066325	2001-10-24	21.1	A
USGS	09066325	2001-10-25	19.9	A
USGS	09066325	2001-10-26	21.3	A
USGS	09066325	2001-10-27	21.1	A
USGS	09066325	2001-10-28	22.8	A
USGS	09066325	2001-10-29	22.8	A
USGS	09066325	2001-10-30	22.8	A
USGS	09066325	2001-10-31	23.4	A
USGS	09066325	2001-11-01	22.8	A
USGS	09066325	2001-11-02	21.2	A
USGS	09066325	2001-11-03	21.2	A
USGS	09066325	2001-11-04	20.4	A
USGS	09066325	2001-11-05	20.6	A
USGS	09066325	2001-11-06	20.1	A
USGS	09066325	2001-11-07	20.8	A
USGS	09066325	2001-11-08	24.6	A
USGS	09066325	2001-11-09	19.7	A
USGS	09066325	2001-11-10	19.0	A
USGS	09066325	2001-11-11	20.6	A
USGS	09066325	2001-11-12	21.7	A
USGS	09066325	2001-11-13	19.9	A
USGS	09066325	2001-11-14	19.0	A
USGS	09066325	2001-11-15	18.3	A
USGS	09066325	2001-11-16	18.2	A
USGS	09066325	2001-11-17	17.7	A
USGS	09066325	2001-11-18	18.4	A
USGS	09066325	2001-11-19	17.7	A
USGS	09066325	2001-11-20	13.7	A
USGS	09066325	2001-11-21	15.7	A
USGS	09066325	2001-11-22	19.1	A
USGS	09066325	2001-11-23	19.8	A
USGS	09066325	2001-11-24	19.5	A
USGS	09066325	2001-11-25	19.8	A
USGS	09066325	2001-11-26	19.5	A
USGS	09066325	2001-11-27	19.3	A
USGS	09066325	2001-11-28	17.2	A
USGS	09066325	2001-11-29	20.0	A
USGS	09066325	2001-11-30	19.4	A
USGS	09066325	2001-12-01	19.2	A
USGS	09066325	2001-12-02	19.3	A
USGS	09066325	2001-12-03	19.1	A
USGS	09066325	2001-12-04	18.9	A
USGS	09066325	2001-12-05	18.5	A
USGS	09066325	2001-12-06	18.4	A
USGS	09066325	2001-12-07	18.4	A
USGS	09066325	2001-12-08	17.1	A
USGS	09066325	2001-12-09	18.8	A
USGS	09066325	2001-12-10	18.7	A
USGS	09066325	2001-12-11	17.7	A
USGS	09066325	2001-12-12	18.0	A
USGS	09066325	2001-12-13	17.5	A
USGS	09066325	2001-12-14	17.7	A
USGS	09066325	2001-12-15	17.5	A
USGS	09066325	2001-12-16	16.6	A
USGS	09066325	2001-12-17	17.2	A
USGS	09066325	2001-12-18	17.2	A
USGS	09066325	2001-12-19	16.9	A
USGS	09066325	2001-12-20	16.9	A
USGS	09066325	2001-12-21	17.0	A
USGS	09066325	2001-12-22	18.0	A
USGS	09066325	2001-12-23	16.6	A
USGS	09066325	2001-12-24	16.3	A
USGS	09066325	2001-12-25	16.1	A
USGS	09066325	2001-12-26	15.8	A
USGS	09066325	2001-12-27	16.3	A
USGS	09066325	2001-12-28	16.2	A
USGS	09066325	2001-12-29	16.9	A
USGS	09066325	2001-12-30	16.7	A
USGS	09066325	2001-12-31	16.8	A
USGS	09066325	2002-01-01	16.6	A
USGS	09066325	2002-01-02	14.9	A
USGS	09066325	2002-01-03	16.5	A
USGS	09066325	2002-01-04	16.6	A
USGS	09066325	2002-01-05	15.7	A
USGS	09066325	2002-01-06	15.8	A
USGS	09066325	2002-01-07	15.9	A
USGS	09066325	2002-01-08	15.8	A
USGS	09066325	2002-01-09	16.2	A
USGS	09066325	2002-01-10	16.3	A
USGS	09066325	2002-01-11	15.4	A
USGS	09066325	2002-01-12	15.8	A
USGS	09066325	2002-01-13	15.6	A
USGS	09066325	2002-01-14	14.2	A
USGS	09066325	2002-01-15	13.9	A
USGS	09066325	2002-01-16	13.9	A
USGS	09066325	2002-01-17	13.9	A
USGS	09066325	2002-01-18	13.7	A
USGS	09066325	2002-01-19	13.6	A
USGS	09066325	2002-01-20	14.6	A
USGS	09066325	2002-01-21	13.9	A
USGS	09066325	2002-01-22	13.5	A
USGS	09066325	2002-01-23	13.1	A
USGS	09066325	2002-01-24	12.5	A
USGS	09066325	2002-01-25	13.9	A
USGS	09066325	2002-01-26	13.9	A
USGS	09066325	2002-01-27	13.5	A
USGS	09066325	2002-01-28	13.1	A
USGS	09066325	2002-01-29	12.9	A
USGS	09066325	2002-01-30	13.0	A
USGS	09066325	2002-01-31	12.7	A
USGS	09066325	2002-02-01	13.2	A
USGS	09066325	2002-02-02	13.4	A
USGS	09066325	2002-02-03	13.0	A
USGS	09066325	2002-02-04	12.6	A
USGS	09066325	2002-02-05	12.5	A
USGS	09066325	2002-02-06	12.3	A
USGS	09066325	2002-02-07	12.2	A
USGS	09066325	2002-02-08	12.5	A
USGS	09066325	2002-02-09	12.8	A
USGS	09066325	2002-02-10	12.5	A
USGS	09066325	2002-02-11	12.8	A
USGS	09066325	2002-02-12	12.9	A
USGS	09066325	2002-02-13	12.8	A
USGS	09066325	2002-02-14	13.1	A
USGS	09066325	2002-02-15	13.5	A
USGS	09066325	2002-02-16	12.9	A
USGS	09066325	2002-02-17	13.9	A
USGS	09066325	2002-02-18	14.0	A
USGS	09066325	2002-02-19	13.1	A
USGS	09066325	2002-02-20	13.2	A
USGS	09066325	2002-02-21	13.0	A
USGS	09066325	2002-02-22	13.0	A
USGS	09066325	2002-02-23	12.8	A
USGS	09066325	2002-02-24	12.9	A
USGS	09066325	2002-02-25	12.0	A
USGS	09066325	2002-02-26	12.0	A
USGS	09066325	2002-02-27	12.6	A
USGS	09066325	2002-02-28	12.0	A
USGS	09066325	2002-03-01	12.2	A
USGS	09066325	2002-03-02	11.6	A
USGS	09066325	2002-03-03	12.1	A
USGS	09066325	2002-03-04	11.7	A
USGS	09066325	2002-03-05	11.9	A
USGS	09066325	2002-03-06	12.2	A
USGS	09066325	2002-03-07	12.6	A
USGS	09066325	2002-03-08	12.7	A
USGS	09066325	2002-03-09	12.4	A
USGS	09066325	2002-03-10	12.8	A
USGS	09066325	2002-03-11	13.7	A
USGS	09066325	2002-03-12	13.6	A
USGS	09066325	2002-03-13	13.9	A
USGS	09066325	2002-03-14	14.0	A
USGS	09066325	2002-03-15	13.3	A
USGS	09066325	2002-03-16	12.2	A
USGS	09066325	2002-03-17	12.8	A
USGS	09066325	2002-03-18	13.0	A
USGS	09066325	2002-03-19	13.5	A
USGS	09066325	2002-03-20	13.1	A
USGS	09066325	2002-03-21	13.8	A
USGS	09066325	2002-03-22	14.5	A
USGS	09066325	2002-03-23	16.4	A
USGS	09066325	2002-03-24	15.8	A
USGS	09066325	2002-03-25	14.8	A
USGS	09066325	2002-03-26	15.1	A
USGS	09066325	2002-03-27	15.4	A
USGS	09066325	2002-03-28	15.4	A
USGS	09066325	2002-03-29	18.1	A
USGS	09066325	2002-03-30	20.9	A
USGS	09066325	2002-03-31	22.1	A
USGS	09066325	2002-04-01	29.0	A
USGS	09066325	2002-04-02	33.8	A
USGS	09066325	2002-04-03	40.6	A
USGS	09066325	2002-04-04	44.9	A
USGS	09066325	2002-04-05	49.2	A
USGS	09066325	2002-04-06	52.5	A
USGS	09066325	2002-04-07	51.5	A
USGS	09066325	2002-04-08	48.5	A
USGS	09066325	2002-04-09	53.2	A
USGS	09066325	2002-04-10	54.5	A
USGS	09066325	2002-04-11	58.2	A
USGS	09066325	2002-04-12	51.9	A
USGS	09066325	2002-04-13	53.5	A
USGS	09066325	2002-04-14	68.6	A
USGS	09066325	2002-04-15	78.9	A
USGS	09066325	2002-04-16	74.9	A
USGS	09066325	2002-04-17	63.1	A
USGS	09066325	2002-04-18	63.9	A
USGS	09066325	2002-04-19	67.8	A
USGS	09066325	2002-04-20	70.0	A
USGS	09066325	2002-04-21	61.3	A
USGS	09066325	2002-04-22	55.1	A
USGS	09066325	2002-04-23	58.7	A
USGS	09066325	2002-04-24	69.5	A
USGS	09066325	2002-04-25	81.6	A
USGS	09066325	2002-04-26	87.1	A
USGS	09066325	2002-04-27	88.8	A
USGS	09066325	2002-04-28	76.7	A
USGS	09066325	2002-04-29	85.4	A
USGS	09066325	2002-04-30	120	A
USGS	09066325	2002-05-01	135	A
USGS	09066325	2002-05-02	115	A
USGS	09066325	2002-05-03	104	A
USGS	09066325	2002-05-04	105	A
USGS	09066325	2002-05-05	120	A
USGS	09066325	2002-05-06	154	A
USGS	09066325	2002-05-07	196	A
USGS	09066325	2002-05-08	192	A
USGS	09066325	2002-05-09	149	A
USGS	09066325	2002-05-10	144	A
USGS	09066325	2002-05-11	144	A
USGS	09066325	2002-05-12	159	A
USGS	09066325	2002-05-13	145	A
USGS	09066325	2002-05-14	179	A
USGS	09066325	2002-05-15	184	A
USGS	09066325	2002-05-16	190	A
USGS	09066325	2002-05-17	191	A
USGS	09066325	2002-05-18	261	A
USGS	09066325	2002-05-19	275	A
USGS	09066325	2002-05-20	296	A
USGS	09066325	2002-05-21	333	A
USGS	09066325	2002-05-22	276	A
USGS	09066325	2002-05-23	215	A
USGS	09066325	2002-05-24	188	A
USGS	09066325	2002-05-25	172	A
USGS	09066325	2002-05-26	170	A
USGS	09066325	2002-05-27	179	A
USGS	09066325	2002-05-28	223	A
USGS	09066325	2002-05-29	278	A
USGS	09066325	2002-05-30	370	A
USGS	09066325	2002-05-31	451	A
USGS	09066325	2002-06-01	449	A
USGS	09066325	2002-06-02	409	A
USGS	09066325	2002-06-03	352	A
USGS	09066325	2002-06-04	308	A
USGS	09066325	2002-06-05	262	A
USGS	09066325	2002-06-06	272	A
USGS	09066325	2002-06-07	280	A
USGS	09066325	2002-06-08	283	A
USGS	09066325	2002-06-09	280	A
USGS	09066325	2002-06-10	262	A
USGS	09066325	2002-06-11	234	A
USGS	09066325	2002-06-12	206	A
USGS	09066325	2002-06-13	188	A
USGS	09066325	2002-06-14	174	A
USGS	09066325	2002-06-15	156	A
USGS	09066325	2002-06-16	148	A
USGS	09066325	2002-06-17	141	A
USGS	09066325	2002-06-18	134	A
USGS	09066325	2002-06-19	127	A
USGS	09066325	2002-06-20	127	A
USGS	09066325	2002-06-21	115	A
USGS	09066325	2002-06-22	106	A
USGS	09066325	2002-06-23	105	A
USGS	09066325	2002-06-24	95.9	A
USGS	09066325	2002-06-25	86.8	A
USGS	09066325	2002-06-26	84.0	A
USGS	09066325	2002-06-27	79.3	A
USGS	09066325	2002-06-28	71.7	A
USGS	09066325	2002-06-29	67.5	A
USGS	09066325	2002-06-30	64.9	A
USGS	09066325	2002-07-01	59.6	A
USGS	09066325	2002-07-02	57.6	A
USGS	09066325	2002-07-03	60.6	A
USGS	09066325	2002-07-04	70.9	A
USGS	09066325	2002-07-05	63.0	A
USGS	09066325	2002-07-06	55.7	A
USGS	09066325	2002-07-07	52.1	A
USGS	09066325	2002-07-08	50.6	A
USGS	09066325	2002-07-09	50.3	A
USGS	09066325	2002-07-10	44.1	A
USGS	09066325	2002-07-11	40.6	A
USGS	09066325	2002-07-12	37.7	A
USGS	09066325	2002-07-13	34.6	A
USGS	09066325	2002-07-14	33.1	A
USGS	09066325	2002-07-15	31.3	A
USGS	09066325	2002-07-16	29.5	A
USGS	09066325	2002-07-17	28.2	A
USGS	09066325	2002-07-18	27.2	A
USGS	09066325	2002-07-19	25.4	A
USGS	09066325	2002-07-20	25.8	A
USGS	09066325	2002-07-21	31.3	A
USGS	09066325	2002-07-22	26.0	A
USGS	09066325	2002-07-23	24.5	A
USGS	09066325	2002-07-24	23.7	A
USGS	09066325	2002-07-25	21.6	A
USGS	09066325	2002-07-26	27.3	A
USGS	09066325	2002-07-27	23.0	A
USGS	09066325	2002-07-28	21.1	A
USGS	09066325	2002-07-29	19.7	A
USGS	09066325	2002-07-30	18.6	A
USGS	09066325	2002-07-31	18.3	A
USGS	09066325	2002-08-01	17.7	A
USGS	09066325	2002-08-02	18.4	A
USGS	09066325	2002-08-03	29.2	A
USGS	09066325	2002-08-04	24.1	A
USGS	09066325	2002-08-05	24.5	A
USGS	09066325	2002-08-06	37.7	A
USGS	09066325	2002-08-07	40.6	A
USGS	09066325	2002-08-08	36.2	A
USGS	09066325	2002-08-09	28.7	A
USGS	09066325	2002-08-10	25.3	A
USGS	09066325	2002-08-11	22.7	A
USGS	09066325	2002-08-12	21.6	A
USGS	09066325	2002-08-13	20.5	A
USGS	09066325	2002-08-14	18.6	A
USGS	09066325	2002-08-15	18.0	A:e
USGS	09066325	2002-08-16	17.0	A:e
USGS	09066325	2002-08-17	15.6	A
USGS	09066325	2002-08-18	15.2	A
USGS	09066325	2002-08-19	14.5	A
USGS	09066325	2002-08-20	15.6	A
USGS	09066325	2002-08-21	18.5	A
USGS	09066325	2002-08-22	18.1	A
USGS	09066325	2002-08-23	16.8	A
USGS	09066325	2002-08-24	15.5	A
USGS	09066325	2002-08-25	14.3	A
USGS	09066325	2002-08-26	13.0	A
USGS	09066325	2002-08-27	13.5	A
USGS	09066325	2002-08-28	12.4	A
USGS	09066325	2002-08-29	10.6	A
USGS	09066325	2002-08-30	10.6	A
USGS	09066325	2002-08-31	10.7	A
USGS	09066325	2002-09-01	10.6	A
USGS	09066325	2002-09-02	10.2	A
USGS	09066325	2002-09-03	9.76	A
USGS	09066325	2002-09-04	9.93	A
USGS	09066325	2002-09-05	9.78	A
USGS	09066325	2002-09-06	9.28	A
USGS	09066325	2002-09-07	9.69	A
USGS	09066325	2002-09-08	10.8	A
USGS	09066325	2002-09-09	13.0	A
USGS	09066325	2002-09-10	17.9	A
USGS	09066325	2002-09-11	17.0	A
USGS	09066325	2002-09-12	29.3	A
USGS	09066325	2002-09-13	27.9	A
USGS	09066325	2002-09-14	27.9	A
USGS	09066325	2002-09-15	23.3	A
USGS	09066325	2002-09-16	20.6	A
USGS	09066325	2002-09-17	21.5	A
USGS	09066325	2002-09-18	30.3	A
USGS	09066325	2002-09-19	29.0	A
USGS	09066325	2002-09-20	25.8	A
USGS	09066325	2002-09-21	28.8	A
USGS	09066325	2002-09-22	24.9	A
USGS	09066325	2002-09-23	22.8	A
USGS	09066325	2002-09-24	21.0	A
USGS	09066325	2002-09-25	19.7	A
USGS	09066325	2002-09-26	30.0	A
USGS	09066325	2002-09-27	31.4	A
USGS	09066325	2002-09-28	29.4	A
USGS	09066325	2002-09-29	29.9	A
USGS	09066325	2002-09-30	30.4	A
USGS	09066325	2002-10-01	28.5	A
USGS	09066325	2002-10-02	28.4	A
USGS	09066325	2002-10-03	32.3	A
USGS	09066325	2002-10-04	30.7	A
USGS	09066325	2002-10-05	32.2	A
USGS	09066325	2002-10-06	30.0	A
USGS	09066325	2002-10-07	31.6	A
USGS	09066325	2002-10-08	33.2	A
USGS	09066325	2002-10-09	31.2	A
USGS	09066325	2002-10-10	28.7	A
USGS	09066325	2002-10-11	26.9	A
USGS	09066325	2002-10-12	24.7	A
USGS	09066325	2002-10-13	23.1	A
USGS	09066325	2002-10-14	23.3	A
USGS	09066325	2002-10-15	22.0	A
USGS	09066325	2002-10-16	21.6	A
USGS	09066325	2002-10-17	21.2	A
USGS	09066325	2002-10-18	20.0	A
USGS	09066325	2002-10-19	19.3	A
USGS	09066325	2002-10-20	18.5	A
USGS	09066325	2002-10-21	18.4	A
USGS	09066325	2002-10-22	18.4	A
USGS	09066325	2002-10-23	21.8	A
USGS	09066325	2002-10-24	22.2	A
USGS	09066325	2002-10-25	20.7	A
USGS	09066325	2002-10-26	19.7	A
USGS	09066325	2002-10-27	23.7	A
USGS	09066325	2002-10-28	22.1	A
USGS	09066325	2002-10-29	21.1	A
USGS	09066325	2002-10-30	20.8	A
USGS	09066325	2002-10-31	23.0	A
USGS	09066325	2002-11-01	24.7	A
USGS	09066325	2002-11-02	23.8	A
USGS	09066325	2002-11-03	19.6	A
USGS	09066325	2002-11-04	19.9	A
USGS	09066325	2002-11-05	21.8	A
USGS	09066325	2002-11-06	20.1	A
USGS	09066325	2002-11-07	21.0	A
USGS	09066325	2002-11-08	22.4	A
USGS	09066325	2002-11-09	24.3	A
USGS	09066325	2002-11-10	23.4	A
USGS	09066325	2002-11-11	23.0	A
USGS	09066325	2002-11-12	20.8	A
USGS	09066325	2002-11-13	21.2	A
USGS	09066325	2002-11-14	21.4	A
USGS	09066325	2002-11-15	20.9	A
USGS	09066325	2002-11-16	21.6	A
USGS	09066325	2002-11-17	25.9	A
USGS	09066325	2002-11-18	23.1	A
USGS	09066325	2002-11-19	18.7	A
USGS	09066325	2002-11-20	19.5	A
USGS	09066325	2002-11-21	19.5	A
USGS	09066325	2002-11-22	19.4	A
USGS	09066325	2002-11-23	20.2	A
USGS	09066325	2002-11-24	20.7	A
USGS	09066325	2002-11-25	20.3	A
USGS	09066325	2002-11-26	14.7	A
USGS	09066325	2002-11-27	19.1	A
USGS	09066325	2002-11-28	17.5	A
USGS	09066325	2002-11-29	17.4	A
USGS	09066325	2002-11-30	17.2	A
USGS	09066325	2002-12-01	17.1	A
USGS	09066325	2002-12-02	17.0	A
USGS	09066325	2002-12-03	16.4	A
USGS	09066325	2002-12-04	16.2	A
USGS	09066325	2002-12-05	17.2	A
USGS	09066325	2002-12-06	16.2	A
USGS	09066325	2002-12-07	14.9	A
USGS	09066325	2002-12-08	14.1	A
USGS	09066325	2002-12-09	12.8	A
USGS	09066325	2002-12-10	12.9	A
USGS	09066325	2002-12-11	13.9	A
USGS	09066325	2002-12-12	14.6	A
USGS	09066325	2002-12-13	15.1	A
USGS	09066325	2002-12-14	15.0	A
USGS	09066325	2002-12-15	15.1	A
USGS	09066325	2002-12-16	13.8	A
USGS	09066325	2002-12-17	14.5	A
USGS	09066325	2002-12-18	14.4	A
USGS	09066325	2002-12-19	13.0	A
USGS	09066325	2002-12-20	13.5	A
USGS	09066325	2002-12-21	14.1	A
USGS	09066325	2002-12-22	13.7	A
USGS	09066325	2002-12-23	12.8	A
USGS	09066325	2002-12-24	13.8	A
USGS	09066325	2002-12-25	15.2	A
USGS	09066325	2002-12-26	13.0	A
USGS	09066325	2002-12-27	13.5	A
USGS	09066325	2002-12-28	14.5	A
USGS	09066325	2002-12-29	13.3	A
USGS	09066325	2002-12-30	13.1	A
USGS	09066325	2002-12-31	12.5	A
USGS	09066325	2003-01-01	12.6	A
USGS	09066325	2003-01-02	12.7	A
USGS	09066325	2003-01-03	13.6	A
USGS	09066325	2003-01-04	14.1	A
USGS	09066325	2003-01-05	14.3	A
USGS	09066325	2003-01-06	13.2	A
USGS	09066325	2003-01-07	11.9	A
USGS	09066325	2003-01-08	12.9	A
USGS	09066325	2003-01-09	12.6	A
USGS	09066325	2003-01-10	13.9	A
USGS	09066325	2003-01-11	13.4	A
USGS	09066325	2003-01-12	13.9	A
USGS	09066325	2003-01-13	14.7	A
USGS	09066325	2003-01-14	14.7	A
USGS	09066325	2003-01-15	15.0	A
USGS	09066325	2003-01-16	15.0	A
USGS	09066325	2003-01-17	16.7	A
USGS	09066325	2003-01-18	13.6	A
USGS	09066325	2003-01-19	14.9	A
USGS	09066325	2003-01-20	14.5	A
USGS	09066325	2003-01-21	14.3	A
USGS	09066325	2003-01-22	15.7	A
USGS	09066325	2003-01-23	14.1	A
USGS	09066325	2003-01-24	13.8	A
USGS	09066325	2003-01-25	13.9	A
USGS	09066325	2003-01-26	14.1	A
USGS	09066325	2003-01-27	15.0	A
USGS	09066325	2003-01-28	14.6	A
USGS	09066325	2003-01-29	14.3	A
USGS	09066325	2003-01-30	13.7	A
USGS	09066325	2003-01-31	14.1	A
USGS	09066325	2003-02-01	14.7	A
USGS	09066325	2003-02-02	15.0	A
USGS	09066325	2003-02-03	14.4	A
USGS	09066325	2003-02-04	13.2	A
USGS	09066325	2003-02-05	12.5	A
USGS	09066325	2003-02-06	12.0	A
USGS	09066325	2003-02-07	10.4	A
USGS	09066325	2003-02-08	10.3	A
USGS	09066325	2003-02-09	11.1	A
USGS	09066325	2003-02-10	11.3	A
USGS	09066325	2003-02-11	11.4	A
USGS	09066325	2003-02-12	11.5	A
USGS	09066325	2003-02-13	13.0	A
USGS	09066325	2003-02-14	14.4	A
USGS	09066325	2003-02-15	15.2	A
USGS	09066325	2003-02-16	15.2	A
USGS	09066325	2003-02-17	15.4	A
USGS	09066325	2003-02-18	14.3	A
USGS	09066325	2003-02-19	13.3	A
USGS	09066325	2003-02-20	13.6	A
USGS	09066325	2003-02-21	17.8	A
USGS	09066325	2003-02-22	17.6	A
USGS	09066325	2003-02-23	17.7	A
USGS	09066325	2003-02-24	17.8	A
USGS	09066325	2003-02-25	18.1	A
USGS	09066325	2003-02-26	17.9	A
USGS	09066325	2003-02-27	18.4	A
USGS	09066325	2003-02-28	18.6	A
USGS	09066325	2003-03-01	19.7	A
USGS	09066325	2003-03-02	19.1	A
USGS	09066325	2003-03-03	18.1	A
USGS	09066325	2003-03-04	19.6	A
USGS	09066325	2003-03-05	19.7	A
USGS	09066325	2003-03-06	19.8	A
USGS	09066325	2003-03-07	19.0	A
USGS	09066325	2003-03-08	19.7	A
USGS	09066325	2003-03-09	19.7	A
USGS	09066325	2003-03-10	20.1	A
USGS	09066325	2003-03-11	21.1	A
USGS	09066325	2003-03-12	20.2	A
USGS	09066325	2003-03-13	21.2	A
USGS	09066325	2003-03-14	23.8	A
USGS	09066325	2003-03-15	25.9	A
USGS	09066325	2003-03-16	26.4	A
USGS	09066325	2003-03-17	25.6	A
USGS	09066325	2003-03-18	23.7	A
USGS	09066325	2003-03-19	21.0	A
USGS	09066325	2003-03-20	19.4	A
USGS	09066325	2003-03-21	19.6	A
USGS	09066325	2003-03-22	18.7	A
USGS	09066325	2003-03-23	20.7	A
USGS	09066325	2003-03-24	22.9	A
USGS	09066325	2003-03-25	20.6	A
USGS	09066325	2003-03-26	20.5	A
USGS	09066325	2003-03-27	20.4	A
USGS	09066325	2003-03-28	19.0	A
USGS	09066325	2003-03-29	17.5	A
USGS	09066325	2003-03-30	18.6	A
USGS	09066325	2003-03-31	19.4	A
USGS	09066325	2003-04-01	23.0	A
USGS	09066325	2003-04-02	27.2	A
USGS	09066325	2003-04-03	29.0	A
USGS	09066325	2003-04-04	26.7	A
USGS	09066325	2003-04-05	24.9	A
USGS	09066325	2003-04-06	24.9	A
USGS	09066325	2003-04-07	23.0	A
USGS	09066325	2003-04-08	22.6	A
USGS	09066325	2003-04-09	25.5	A
USGS	09066325	2003-04-10	33.5	A
USGS	09066325	2003-04-11	46.6	A
USGS	09066325	2003-04-12	57.2	A
USGS	09066325	2003-04-13	61.2	A
USGS	09066325	2003-04-14	85.4	A
USGS	09066325	2003-04-15	91.9	A
USGS	09066325	2003-04-16	75.5	A
USGS	09066325	2003-04-17	68.8	A
USGS	09066325	2003-04-18	64.3	A
USGS	09066325	2003-04-19	56.9	A
USGS	09066325	2003-04-20	52.5	A
USGS	09066325	2003-04-21	54.1	A
USGS	09066325	2003-04-22	58.9	A
USGS	09066325	2003-04-23	62.5	A
USGS	09066325	2003-04-24	58.3	A
USGS	09066325	2003-04-25	60.6	A
USGS	09066325	2003-04-26	74.9	A
USGS	09066325	2003-04-27	90.6	A
USGS	09066325	2003-04-28	95.1	A
USGS	09066325	2003-04-29	99.8	A
USGS	09066325	2003-04-30	104	A
USGS	09066325	2003-05-01	95.5	A
USGS	09066325	2003-05-02	87.4	A
USGS	09066325	2003-05-03	86.0	A
USGS	09066325	2003-05-04	94.4	A
USGS	09066325	2003-05-05	86.9	A
USGS	09066325	2003-05-06	80.2	A
USGS	09066325	2003-05-07	76.9	A
USGS	09066325	2003-05-08	74.9	A
USGS	09066325	2003-05-09	72.2	A
USGS	09066325	2003-05-10	71.8	A
USGS	09066325	2003-05-11	68.0	A
USGS	09066325	2003-05-12	72.9	A
USGS	09066325	2003-05-13	99.4	A
USGS	09066325	2003-05-14	138	A
USGS	09066325	2003-05-15	203	A
USGS	09066325	2003-05-16	271	A
USGS	09066325	2003-05-17	396	A
USGS	09066325	2003-05-18	444	A
USGS	09066325	2003-05-19	447	A
